point,t1,t2,aud,cad,chf,eur,gbp,jpy,nzd,sek,usd
3y17y,3,20,4.623967911811108,3.8685327973050523,1.3774264281498196,2.636961578078581,3.8022730524296886,1.5382724358583681,4.826830877357871,2.688032544517191,3.8398066756133975
3y18y,3,21,4.604605783670096,3.854756884378103,1.3738900452196339,2.6137057513937387,3.8046072028184996,1.5597031169395765,4.841053732133849,2.668020154693321,3.8260523043415713
3y19y,3,22,4.5818071916879015,3.8367366492791035,1.3688949125087257,2.5897690504276927,3.805810857547661,1.5760940716525815,4.853994157270255,2.646775578183269,3.8097391422449687
3y20y,3,23,4.5566889448345655,3.8154833918889386,1.3626819556413396,2.5656035853650554,3.805827075561658,1.5883179809230188,4.865289244279578,2.624865712560538,3.7916515576368175
3y21y,3,24,4.530343176178456,3.7919678578720735,1.3554866682690963,2.541650416486589,3.804588466746206,1.5972203632116742,4.874575247625589,2.6028397913161974,3.772543754365444
3y22y,3,25,4.503843037228779,3.7671296076444927,1.3475403582109606,2.518342108356316,3.8020195583465153,1.6036257791764295,4.881487765791915,2.581233425506867,3.753146669394663
3y23y,3,26,4.478046078544078,3.741749358241257,1.3390548195305143,2.4959967402720995,3.798101055454218,1.60827666055201,4.885819822010794,2.56045170255951,3.734040893684628
3y24y,3,27,4.453002576231057,3.716055477199507,1.3301748954131776,2.4744997579717727,3.7930563014046834,1.6116420151944841,4.887989734023193,2.5404163305148444,3.715269003955185
3y25y,3,28,4.428571633370309,3.6901390407985053,1.3210286685820218,2.4536346356461665,3.787161208334196,1.6141210947455737,4.888558333927527,2.520933727657049,3.6967424088035896
3y26y,3,29,4.40462190244122,3.6640901060601903,1.3117439581988262,2.433190538742274,3.7806831162379395,1.616110522989928,4.888072591903857,2.5018150718744843,3.6783744872893105
3y27y,3,30,4.381029814263237,3.637997908131637,1.3024483737926467,2.4129612598013037,3.773882391386492,1.6180047880102462,4.887068194691492,2.4828754148104326,3.6600802217240433
4y1y,4,5,4.258379904204164,3.4896503618280463,1.1566529556458796,2.520168331347519,3.4949890056669903,0.8336237857642146,4.347926989935591,2.5146395443184764,3.691585213758275
4y2y,4,6,4.353034869602939,3.5483138984105196,1.2073636139710506,2.549034389968438,3.4978159370966257,0.9145650703220795,4.424416111420626,2.549469322904499,3.72324052508443
4y3y,4,7,4.436672550065001,3.6054225376717883,1.2464670713521122,2.5762731416550873,3.5191528282622486,0.9986428927851285,4.488100467244772,2.5873240968268174,3.7431258941657006
4y4y,4,8,4.506229921795778,3.6532022060136025,1.2819192645226316,2.603553607350453,3.5502634354814266,1.0711489968861594,4.545396392264457,2.6220408758050957,3.760542207355115
4y5y,4,9,4.558339855182641,3.699723975278292,1.3096464025439223,2.6303191851551784,3.590366366057624,1.1309492843522755,4.594442067925393,2.6503191615025687,3.7778633803136943
4y6y,4,10,4.595874101567584,3.7247217443707688,1.3430342890012015,2.6586849525244762,3.630392545473413,1.188708723742822,4.632903944176817,2.6764540913653976,3.7939987410460896
4y7y,4,11,4.627126206114745,3.752740638196815,1.36773462860071,2.683793768053223,3.6667738986765688,1.242455746773059,4.666826241255322,2.7011129012999584,3.8109669958925134
4y8y,4,12,4.653579152437748,3.787043996144912,1.3825967488213318,2.704165968597304,3.6997600099986516,1.2919587706338438,4.6982963750086295,2.7233379535198736,3.8283286817763806
4y9y,4,13,4.674801317974778,3.8230661113112587,1.3907770923461107,2.7192064217735417,3.7293475323870915,1.3381262951460118,4.727508717414616,2.7418305596261257,3.844721768959549
4y10y,4,14,4.690373250191677,3.856676088938266,1.3947308762424595,2.728003249559646,3.754972647966723,1.3817458426931397,4.754317430833882,2.7551064621063097,3.8586951705122474
4y11y,4,15,4.69988204702476,3.883981173008668,1.3965308760481967,2.729471627495432,3.7757659950259295,1.4235386885050882,4.778391165563201,2.761580164781614,3.868749279418873
4y12y,4,16,4.70307095911772,3.902082453387979,1.3976768480569781,2.722955578774687,3.791098559755858,1.4638810669343472,4.799486552265428,2.7601847688320422,3.8737267498948103
4y13y,4,17,4.700271685340961,3.9114530458294987,1.398185281280728,2.7097753765670136,3.8018412763552702,1.5019480286824598,4.818048063649775,2.752039072811934,3.8738780387219833
4y14y,4,18,4.691916419180393,3.91317628896965,1.3977567302072653,2.6915563287805404,3.809066806711066,1.5367009624714667,4.83460497318601,2.7386145412849707,3.8696835822592943
4y15y,4,19,4.678397592737718,3.9081439445316493,1.3961261238361586,2.669756256237095,3.8136893178252294,1.5671733075364025,4.849605757735577,2.7212133637179408,3.8615177132160525
4y16y,4,20,4.660080276865694,3.8971160384931194,1.3930520077981097,2.6457180623790233,3.816514036005413,1.5924480162212102,4.863443340365623,2.701021436584195,3.8496818058549307
4y17y,4,21,4.637454943242587,3.880848410618228,1.388388450598601,2.6205791585774,3.8181477844420533,1.61195252675644,4.876349159363262,2.6790677948843924,3.834537463905848
4y18y,4,22,4.611564809507354,3.8603775221115013,1.382310343549366,2.5949307849363703,3.8186660543437494,1.6263513450747855,4.888047639938945,2.6560292063353885,3.816846617272529
4y19y,4,23,4.583558359250187,3.8367614157622527,1.37506431363419,2.56922178305419,3.818006536632372,1.636573498337236,4.8981449166504065,2.63247915682977,3.7974329768940773
4y20y,4,24,4.5545518314404925,3.8110062038508787,1.366890143993691,2.5438900458473435,3.8160970243226124,1.6435082238696128,4.906252436545177,2.6089712673097516,3.7770807124962724
4y21y,4,25,4.525636988004543,3.7840785918991835,1.3580224155649496,2.519365169265117,3.8128577604002505,1.64801447580136,4.911985684675633,2.5860440518907595,3.7565439111873182
4y22y,4,26,4.497676806162548,3.7567742864205886,1.3486747134283932,2.4959575998630354,3.8082684981922252,1.6508590928474245,4.915128383500656,2.5640990403374366,3.7364152710453435
4y23y,4,27,4.4706909460264175,3.7293100223692264,1.338990449397351,2.473527667915263,3.8025623442823617,1.6525193571571621,4.9161183542314255,2.543033985257006,3.7167239783989383
4y24y,4,28,4.444505031804999,3.701761461736111,1.329095815032223,2.451833669245111,3.796025537214034,1.6533985091077692,4.915538619956431,2.522630538332546,3.6973648178475362
4y25y,4,29,4.418959975701359,3.6742056727707597,1.3191170303756918,2.430643847121105,3.788933748278734,1.653896417907409,4.913954236810658,2.502679263891659,3.678237283110928
4y26y,4,30,4.393909035160371,3.6467208685099326,1.3091803437932414,2.4097344686678346,3.781554125085277,1.6544102356239907,4.911915761055248,2.482977920324483,3.659244669030781
5y1y,5,6,4.447689835001724,3.606977434993012,1.2580742722962268,2.577900448589359,3.5006428685262785,0.9955063548799485,4.5009052329056445,2.584299101490516,3.7548958364105776
5y2y,5,7,4.525818872995421,3.6633086255936607,1.2913741292052294,2.6043255468088713,3.5312347395598755,1.0811524462955902,4.558187205899362,2.6236663730809897,3.768896234369413
5y3y,5,8,4.588846594326319,3.707719487408795,1.3236747008148904,2.6313486993514283,3.5686882454195685,1.1503240672601431,4.611219526374074,2.657841319633963,3.783527871887396
5y4y,5,9,4.633329842927264,3.7522423786408554,1.3478947642684385,2.65785689860709,3.6142107061552866,1.205280658999288,4.656070837422838,2.6842390657985913,3.7994329219525524
5y5y,5,10,4.663372941040271,3.7717360208793154,1.3803105556722686,2.6863882767598697,3.6574732534346994,1.2597257113385458,4.689899335025063,2.708817000774784,3.8144814465036534
5y6y,5,11,4.688583923099843,3.7965890175916117,1.4029149074265173,2.711064674170842,3.6954047141781645,1.3105944069411999,4.7199761164752765,2.732191794130208,3.830863959581552
5y7y,5,12,4.710036187899691,3.8295288010473225,1.4148744335606849,2.7304513453472725,3.729013010617461,1.3574351970437908,4.748349144304777,2.753152011977216,3.8478634629218247
5y8y,5,13,4.726853994696105,3.864743079996661,1.420042609433641,2.744086183076794,3.758642348227106,1.4011891088187387,4.7749564333494945,2.770229436539581,3.863863838359708
5y9y,5,14,4.738372510856957,3.897456725283846,1.4211839785309701,2.751096018249882,3.7838597193333614,1.4426482934630225,4.799471924267025,2.781825008527181,3.8772629434849124
5y10y,5,15,4.74403226130682,3.9234142541267314,1.4205186680884285,2.750401957110224,3.803843693961824,1.4825301787791785,4.821437583125961,2.7862742268279272,3.8864656859849336
5y11y,5,16,4.743497418655315,3.9395762798934273,1.4195881110034427,2.741390783086247,3.8180176101275727,1.5211771834043601,4.840537421568138,2.78250706196964,3.8902850713617694
5y12y,5,17,4.737096000435694,3.946603269496287,1.4183129750836334,2.725575963668638,3.8274122989126274,1.5576417155923132,4.857224819792623,2.771822366853056,3.889069107468959
5y13y,5,18,4.725265381870873,3.945755206442081,1.4163031744042966,2.704740020890772,3.83322663756061,1.5907838222181785,4.872041741128349,2.75584338720547,3.8833834567593732
5y14y,5,19,4.708398856204401,3.9380363432961927,1.413231350135466,2.680441108014922,3.8364536258365325,1.6195697019487025,4.885439955435576,2.7359686365321885,3.8736557488916077
5y15y,5,20,4.686860301709796,3.9242804169374574,1.408811944608258,2.65408804444779,3.8379490380279755,1.6430362982516762,4.897811097060959,2.713446896068577,3.860221578661375
5y16y,5,21,4.661147133182489,3.9052982886676157,1.4028719190331467,2.6268548352792673,3.838345208115495,1.6605980730684546,4.909375544952492,2.689344560544762,3.843471979540072
5y17y,5,22,4.632340392172249,3.882185002128175,1.3955843075436896,2.599328576323949,3.8377058807365,1.672982377975409,4.919819442880319,2.6643462452775593,3.8242149351263084
5y18y,5,23,4.601623828974965,3.8560453632030423,1.3871982779668743,2.571946974815672,3.835951955019338,1.6811818157024043,4.928712579245674,2.6390258019692867,3.8033134081794007
5y19y,5,24,4.570139827610826,3.8279196692205018,1.3779552591698923,2.545138557136808,3.83299744635712,1.686133720612003,4.935637986366733,2.6139360948356076,3.7815804755877473
5y20y,5,25,4.538999842194562,3.798800003402741,1.3680908885609036,2.5193250111609973,3.8287511981369136,1.6887340103032178,4.940188619412637,2.5896142772693738,3.7597918460587714
5y21y,5,26,4.509071896731994,3.769494473305948,1.3578186066561324,2.494804707887584,3.8231865692648555,1.6897750598513874,4.9421379736704205,2.566454254433578,3.7385500356780623
5y22y,5,27,4.48034144792743,3.740203643302917,1.3472785172951454,2.471407637759251,3.81654295058306,1.689741883129569,4.94194523442669,2.5443246416633034,3.717866649518968
5y23y,5,28,4.45259742865721,3.7109836834712437,1.3365933306577167,2.448862596979789,3.809114082063906,1.6890408883835761,4.940217386479076,2.5229779728548967,3.6976161049818512
5y24y,5,29,4.425650812013742,3.681895477393373,1.3258863668227672,2.4269136602783377,3.801181445887557,1.688074444246709,4.937538705430452,2.5021809188738753,3.6776811193339554
5y25y,5,30,4.39933020039862,3.653003688777208,1.315281439319136,2.405317114160647,3.793016729862008,1.6872416936183823,4.934475311900034,2.4817114553647226,3.657951047241682
6y1y,6,7,4.6039479109891275,3.719639816194316,1.3246739861142374,2.630750645028378,3.5618266105934873,1.1667985377112253,4.615469178893074,2.663033644671455,3.7828966323282294
6y2y,6,8,4.659424973988615,3.7580905136166876,1.3564749150742155,2.65807282473246,3.6027109338662204,1.2277329234502417,4.666376673108291,2.6946124287056894,3.7978438896257987
6y3y,6,9,4.695209845569105,3.8006640265234726,1.377834928259177,2.6845090486129997,3.6520666520316234,1.2752054270390711,4.707792705595235,2.7175523872346203,3.8142786171332017
6y4y,6,10,4.717293717549905,3.8129256673508958,1.4108696265162814,2.713510233802493,3.696680849661804,1.3257805504531943,4.737147860554914,2.7399464755958496,3.82937784902692
6y5y,6,11,4.736762740719465,3.8345113341113333,1.431883034452577,2.737697519287137,3.7343570833085447,1.3736120173534534,4.763790293189201,2.761770332658143,3.8460575842157465
6y6y,6,12,4.75376058004935,3.8666206953897087,1.4410077937714265,2.7558764948069263,3.7670747009659937,1.4177566707377647,4.789589796204631,2.781294163724997,3.8633580673403634
6y7y,6,13,4.766734588938159,3.9015667435686128,1.4431809433104146,2.7678270022892857,3.7954994167557965,1.459143787952852,4.814106604841471,2.796790912975163,3.8794306957810103
6y8y,6,14,4.774707845338861,3.9337666365702018,1.4415726918103131,2.7727454644574476,3.819261825684248,1.4985410357859048,4.836792760687197,2.806515746906764,3.892558831869203
6y9y,6,15,4.776959197562941,3.958573900697145,1.4385680453986742,2.769568791390319,3.8375326745657743,1.5366439369902032,4.857052288705996,2.808715907420973,3.9010845581598605
6y10y,6,16,4.773078177020674,3.9728361643834695,1.435739494874166,2.7577398165359366,3.849755084287702,1.5737442662568015,4.874500640434387,2.8023278580175512,3.9038239948568867
6y11y,6,17,4.763405651838782,3.9774783453602227,1.4328801298824885,2.7390010104940266,3.8571186107659328,1.6087449302025294,4.889617509509621,2.7888699364314675,3.9012666775651748
6y12y,6,18,4.748396677443301,3.9739866873961707,1.4294889162466358,2.7153099852492235,3.860941951646806,1.6403902778296977,4.90296978348024,2.7701387443483836,3.894090758455105
6y13y,6,19,4.7284533962969135,3.963502413165669,1.4251665099692536,2.688328851047657,3.8622852225527073,1.6675745748001458,4.91501954947634,2.7476355238430856,3.8827911267747637
6y14y,6,20,4.703943906474657,3.9469449156477765,1.4195789212019754,2.659530015580535,3.8620423358495257,1.689288437063944,4.926161515929195,2.7226717385384376,3.867744845965003
6y15y,6,21,4.675377619727873,3.925186345579257,1.412525095482276,2.630118461058594,3.860858697421443,1.7049375209476896,4.936606899088948,2.6963475911483776,3.849377055748703
6y16y,6,22,4.643881051995406,3.8993854750741233,1.4041786847466562,2.600667834307361,3.8587723189996392,1.7153246294188753,4.946001581003736,2.6693491917642493,3.8285473787960407
6y17y,6,23,4.610678769796921,3.8706964178036327,1.3947938077122068,2.571596770476043,3.8556760189306947,1.7215156663390192,4.953877717265675,2.642245019644508,3.8061615006363896
6y18y,6,24,4.576942604977998,3.8401942377886966,1.3846153139962074,2.5433184520561105,3.851461589569944,1.7245019075971166,4.95978980600346,2.6155825944658906,3.7830629555420323
6y19y,6,25,4.543805632046815,3.808895928055885,1.3738812367853608,2.516242093401609,3.846020057590106,1.725219676378127,4.963308797649846,2.5898940233629975,3.7600495307770965
6y20y,6,26,4.512140999818508,3.7776203252215965,1.3628058233741271,2.4906499208524955,3.839313754301784,1.7244884950999593,4.9641996107086594,2.565562012080731,3.737732745641435
6y21y,6,27,4.481896286638178,3.746547748460532,1.3515263384855698,2.466336551529246,3.831585811633384,1.7228007178081224,4.962947139261026,2.542421095957245,3.7161033549050817
6y22y,6,28,4.452820501096095,3.715711240220255,1.3401623787650578,2.4429972400884443,3.823135500861071,1.720565185361014,4.960186120732414,2.520190648826005,3.695012480826
6y23y,6,29,4.42469259362296,3.6851527835846927,1.328834718758704,2.420349017308293,3.8142483405554386,1.7181861003061338,4.95652276945327,2.4986105631079343,3.6743239577219278
6y24y,6,30,4.3973152156234905,3.6549214493515496,1.317665071278424,2.398126141892784,3.8051989740843313,1.7160639993991507,4.952540731858133,2.477436970109481,3.6539116810263095
7y1y,7,8,4.714902036988093,3.7965412110390484,1.3882758440342033,2.685395004436558,3.643595257138959,1.28866730918925,4.717284167323514,2.726191212739926,3.8127911469233657
7y2y,7,9,4.740840812859097,3.8411761316880453,1.4044153993316355,2.7113882504053213,3.6971866727506977,1.3294088717029882,4.753954468946322,2.744811758516203,3.8299696095356848
7y3y,7,10,4.7550756530701666,3.8440209510697487,1.4396015066502876,2.7410967633938697,3.741632262684579,1.3787745547005124,4.777707421108865,2.765584085903977,3.844871587926483
7y4y,7,11,4.76996644815205,3.863229213590584,1.45868529653716,2.76443423785183,3.7774897014873123,1.4253153872640063,4.800870571763233,2.7864545046548175,3.8618478221876242
7y5y,7,12,4.783723113861395,3.8960168712287877,1.4642745553028624,2.780901664762637,3.808124319040497,1.4679482973430718,4.824413919666944,2.804946267535706,3.879450354342791
7y6y,7,13,4.793865701929664,3.931887898130996,1.4629321028431075,2.7906730618327695,3.834444884449515,1.5078679963264543,4.84721284249954,2.819083791025781,3.895519706356475
7y7y,7,14,4.799102121674538,3.964356182338185,1.4582725069097515,2.793030438661601,3.8560382849829287,1.5459328212251437,4.868410415229215,2.8270131900832354,3.908224860375055
7y8y,7,15,4.798585608384667,3.9884406612599976,1.452804802809227,2.7869210596855614,3.871995932562311,1.5828746119000747,4.887250177432613,2.826926190264662,3.915858048888813
7y9y,7,16,4.791870428801957,4.000969091960043,1.4480801069586011,2.7718497244812217,3.881747136920394,1.618960458317421,4.903281913938979,2.8178049928337843,3.917260368471182
7y10y,7,17,4.779351425923747,4.003262198276812,1.4437007442593135,2.7498260470405915,3.8866478107831766,1.6529395694516593,4.917032342571276,2.8014535656074693,3.913103682088869
7y11y,7,18,4.76152838348459,3.997109130232702,1.4390175462586716,2.722997197996574,3.8881342553789255,1.6834440723859214,4.929106202079074,2.7798755715917403,3.9041993153757297
7y12y,7,19,4.738828853405897,3.9838242962466146,1.4335408869571715,2.6931270348825973,3.887323440215975,1.7093059112242213,4.93998208035828,2.754685680440722,3.8911156679786405
7y13y,7,20,4.711635906127391,3.9644299232980416,1.4268793008241087,2.6617438133153164,3.885135853176913,1.729479967783382,4.950060926470436,2.727259284220513,3.8742716316293695
7y14y,7,21,4.6804797417806405,3.939868240535323,1.418800174722849,2.630073305060753,3.8822181321948688,1.7433760197502937,4.959545307674368,2.698727158753872,3.8541256574215934
7y15y,7,22,4.646543261395825,3.911368518999444,1.409478997988817,2.5986623135926266,3.87856869956005,1.7518930355327176,4.96803707447778,2.6697702282371023,3.8315907618938954
7y16y,7,23,4.611099448472409,3.8801374554042143,1.3991762965620789,2.567899653316522,3.8740416069517702,1.7561854868782563,4.975028250913963,2.6409457305803232,3.8076155549056487
7y17y,7,24,4.575354057565579,3.847285674353071,1.3881412744598518,2.538175381881272,3.8684989412744417,1.75730798817864,4.980043960539366,2.6127913562185046,3.7830727392604917
7y18y,7,25,4.540464394327799,3.8138546009370824,1.3766149729337567,2.5098805072001227,3.8618085824232513,1.7562430729707326,4.982633220914112,2.585830711068083,3.7587802473575884
7y19y,7,26,4.507309057125317,3.780671930959873,1.3648127621772788,2.4832761985274487,3.8539183408127475,1.7538405981204188,4.982553843962111,2.560431926154903,3.735355698973708
7y20y,7,27,4.475793705420631,3.7478931450738413,1.3528689561041363,2.4581158468542896,3.845073771685379,1.7506008268129667,4.980321037279423,2.5363904685215344,3.712763691033924
7y21y,7,28,4.445623957767856,3.715524165173871,1.3408999212722392,2.4340566017579714,3.8355787813500033,1.7469350257252898,4.976601213200954,2.5133886014047926,3.690827521230656
7y22y,7,29,4.416544624651771,3.6835851911933464,1.3290238429698158,2.41078530695738,3.825722055553709,1.7432491713331746,4.972025205387824,2.4911367866732284,3.6693888361489133
7y23y,7,30,4.388331185390203,3.652107607314907,1.31736033585078,2.3880120330608023,3.8157803811926287,1.73994510642906,4.967196016769658,2.469367549476352,3.6483036396653574
8y1y,8,9,4.766779588730092,3.8858110523370377,1.420554954629081,2.737381496374086,3.7507780883624227,1.3701504342167383,4.790624770569138,2.763432304292482,3.847148072148026
8y2y,8,10,4.7751624611112025,3.867760821085105,1.465264337958338,2.768947642872523,3.790650765457393,1.4238281774561472,4.807919048001544,2.785280522486002,3.860911808428035
8y3y,8,11,4.788321251873371,3.885458547774432,1.4821551140381461,2.7907806489902565,3.822121182936761,1.470864746622256,4.828732706576478,2.8065422686264445,3.878200047275711
8y4y,8,12,4.80092838307972,3.920885786276219,1.4832742331200313,2.804778329844156,3.849256584515881,1.5127685443815282,4.851196357752802,2.824635031234654,3.8961151561976495
8y5y,8,13,4.809658434917978,3.9589572355493834,1.4778633546048927,2.8117286733120155,3.8726148099116244,1.5517081337538956,4.873198577534745,2.837662306682951,3.912065418243096
8y6y,8,14,4.813135469122278,3.9923253442213724,1.46993861738901,2.810969677699107,3.891445456290256,1.588810406564459,4.8935981232135,2.843816852973788,3.9241304792836704
8y7y,8,15,4.8105404042984645,4.015854868434418,1.4620232254913763,2.801424781863992,3.9046246004799325,1.624904226573049,4.911531036019627,2.841316901339626,3.930581892026734
8y8y,8,16,4.80149147777869,4.026522577075166,1.4555556398241525,2.7826565644868033,3.9115161218930736,1.6602471019584417,4.926531632265911,2.8292567153455153,3.9303190211646597
8y9y,8,17,4.7865124691388194,4.026231196858785,1.4498590665065492,2.7569850517743735,3.9136536500769794,1.6934142650363706,4.93922658426547,2.8098160492594184,3.9242495193294813
8y10y,8,18,4.76619101813424,4.017165922152068,1.4440917164811187,2.7267574173525757,3.912588155202924,1.7229217487055883,4.95028840555463,2.7852440074769214,3.913340132220967
8y11y,8,19,4.741004018534788,4.000850031265483,1.4376558908592603,2.6938299467413285,3.909480547768432,1.7475457841364919,4.9602273451796215,2.7572760865953394,3.898236078983667
8y12y,8,20,4.711363728555665,3.978420649319624,1.4300962555566021,2.6597728807218797,3.9052642361800776,1.7662143559995607,4.969458989732678,2.7273482901772295,3.8793950053548696
8y13y,8,21,4.677831872918529,3.9508933966504207,1.4211482001604383,2.625817789724153,3.9005737379684007,1.7783536128703739,4.9781807800090485,2.6966145392164833,3.8573052351522272
8y14y,8,22,4.641660491710662,3.919570469568042,1.4109935089855756,2.59246712138949,3.8953525168758425,1.7849805874143938,4.98594799641737,2.6657401579154727,3.8329335915346476
8y15y,8,23,4.604179275904697,3.8857105383618924,1.3999029933972722,2.56006662990852,3.8894046969392915,1.7873533653908555,4.992211189819994,2.63526269843635,3.807270515437801
8y16y,8,24,4.566632308851672,3.850457203310197,1.3881328638614558,2.528974155471566,3.8825554215329094,1.786598030615476,4.996466447615357,2.6057038651859163,3.781215338781562
8y17y,8,25,4.530203356524251,3.8148730356369667,1.3759290393396129,2.499556125009744,3.8746446603811506,1.7837475296637602,4.9982419887723815,2.57757421096974,3.755603135618426
8y18y,8,26,4.495776113799607,3.7797903042888077,1.363509257629673,2.4720473759769432,3.8656029565724026,1.7796835586165947,4.997291048219811,2.55122307690018,3.7310537296431723
8y19y,8,27,4.463209056390763,3.745332720549357,1.3510054356867651,2.446153785928907,3.8556779040299283,1.7749131172142145,4.994165083066577,2.5264009556679348,3.7074990880923746
8y20y,8,28,4.432160053806843,3.7114733128806123,1.3385311251341416,2.4214896816240428,3.8451779575605562,1.769848411552091,4.989567065494827,2.5027484708380365,3.6847293399460206
8y21y,8,29,4.402337128826232,3.6782063331054564,1.3262023191096075,2.3977086546964674,3.8343947602401265,1.7648959266733617,4.984155731009935,2.47994371876529,3.6625601546834643
8y22y,8,30,4.373487055772116,3.6455424435092643,1.3141369036606247,2.374494625270995,3.8236069777405226,1.7604577335763236,4.978555646289937,2.4576937466007354,3.640826934789993
9y1y,9,10,4.783545333492297,3.8497105898331543,1.5099737212875843,2.800513789370966,3.830523442552363,1.4775059206955483,4.825213325433958,2.807128740679537,3.8746755447080607
9y2y,9,11,4.799092083444998,3.8852822954931185,1.5129551937426835,2.817480225298343,3.8577927302239274,1.521221902825017,4.847786674580149,2.8280972507934297,3.8937260348395544
9y3y,9,12,4.812311314529597,3.932577364255948,1.5041806592836782,2.8272439410008485,3.882082749900364,1.5603079144364556,4.871386886814027,2.8450359402153818,3.912437517547524
9y4y,9,13,4.820378146464945,3.9772437813524677,1.4921904545988436,2.830315467546499,3.9030739902989233,1.5970975586381875,4.893842029276148,2.856219807280571,3.928294754766865
9y5y,9,14,4.822406645200712,4.013628202598238,1.4798153499409956,2.8256873139641137,3.919578929875821,1.632542401034007,4.914192793742373,2.8598937627100502,3.9395269607108
9y6y,9,15,4.817833873559859,4.037528837783983,1.4689346039684252,2.812098662778978,3.9302656858328477,1.667363191965768,4.9316820802613766,2.8542976675141505,3.9444875286731893
9y7y,9,16,4.806450319071346,4.046624223466326,1.4605557377091598,2.789124431360052,3.934478698111737,1.7016894830643996,4.945946898222595,2.8386602026388075,3.9422005853098927
