"point","aud","cad","chf","eur","gbp","jpy","nzd","sek","usd"
"11y05y",4.32815356783665,3.77619536313269,1.99768471718667,2.50840040371625,2.90588645100573,1.42891524497232,4.36053320205878,2.34464247444561,3.57386097704233
"12y05y",4.24534438487564,3.80008484375327,1.94633048690998,2.36591805405413,2.87397738694975,1.49944235037633,4.36942662956392,2.30106611487057,3.54878212787149
"13y05y",4.12793097532249,3.78161174746632,1.87693132325942,2.20682718830358,2.8529370200192,1.56103268467218,4.36155429840447,2.25838291675244,3.50317477716248
"14y05y",3.98585626260656,3.72473269537326,1.79741037194855,2.04341375439136,2.83857774387818,1.61144815773253,4.34280972013999,2.21673658716371,3.43982656643939
"15y05y",3.83223397469123,3.63676955267502,1.71760638553649,1.89048497464152,2.82523999931865,1.64812988847451,4.32157155877688,2.17623981601448,3.36315817546956
"16y05y",3.68080913790216,3.52704340513738,1.64711729416885,1.76194129685918,2.80719715876399,1.66903102581494,4.30661155860003,2.13699333760595,3.2784602072532
"17y05y",3.53711568785341,3.40200023811482,1.58785300135172,1.65896955673975,2.783524875195,1.67545711634382,4.29982502284329,2.09915287421443,3.18918353166187
"18y05y",3.40396675364257,3.267928734681,1.53880527089709,1.57769532247702,2.75502772448812,1.67016517998565,4.30076695813337,2.06288895795343,3.09849380743037
"19y05y",3.2836910522158,3.13212922128967,1.49796170113404,1.51223455636377,2.72299713097536,1.65661602154568,4.30849537665153,2.02837029078315,3.00992993570294
"20y05y",3.1781325290873,3.00291567312764,1.46230493589474,1.45469033608049,2.68921148450114,1.63897416704165,4.32157122845301,1.99576374139947,2.92740432297619
"21y05y",3.08918179948077,2.88851452296734,1.42890973345854,1.39734348961703,2.65540518860261,1.62133682062607,4.33849329539875,1.96523638060885,2.85479652091583
"22y05y",3.02056669258998,2.7933519161522,1.39863857631091,1.34003810568558,2.62148059092029,1.60513891879049,4.35916869023049,1.9369623418922,2.79458447994246
"23y05y",2.97659758678493,2.7206545826229,1.37355281434225,1.28501347817384,2.58676013888238,1.59097360502356,4.3838979905423,1.91111800999182,2.74880323354581
"24y05y",2.9616837482467,2.67345079352229,1.35591553157788,1.2349127341221,2.55046869437009,1.57929300242888,4.41298171035869,1.88788016517211,2.71941399573461
"25y05y",2.98033263657491,2.65456907662061,1.34819150987008,1.19278305928139,2.51173348557439,1.57040825713848,4.44672028787428,1.86742597897803,2.70830390611681
"01y06y",3.9316241802276,3.17923405176269,1.57345593600287,2.58092314234604,3.43084284685502,0.492620380509537,4.18080019574689,2.69947020461926,3.37446439057069
"02y06y",4.00169542795743,3.10135127895906,1.66567591646611,2.53696524455339,3.18494849404886,0.608218687161897,4.06456355388723,2.58954052603102,3.23705441322362
"03y06y",4.1166001640422,3.1399752318598,1.73263529827216,2.55859427852136,3.01675005190909,0.72141498235247,4.06075761804546,2.55488348573342,3.25922358181746
"04y06y",4.21532292875706,3.2245483081791,1.80371355026872,2.61138189920489,2.95098465827783,0.839344283490623,4.09407662045209,2.5450363251836,3.31483526118117
"05y06y",4.2844076126382,3.33369301645548,1.86962236902124,2.66178314164773,2.92871893569482,0.952398844102732,4.14256504657942,2.53939765072773,3.37576534485734
"06y06y",4.32755951652445,3.42206745898243,1.92697531291836,2.70018713451798,2.92064957291472,1.05060464390543,4.18378396653073,2.51887071147686,3.42720429973935
"07y06y",4.35865879127849,3.50241794847164,1.96842484343607,2.71719402406563,2.93127839015233,1.13760872955429,4.22360632330775,2.5090672717924,3.48204071892992
"08y06y",4.36814517522501,3.57636241567321,1.99587446597607,2.70283646089909,2.94179658533436,1.2246624658126,4.26136208710698,2.4729636629382,3.53146030357314
"09y06y",4.35995289293624,3.65283800429647,2.01385366744933,2.65184274216741,2.96492878246237,1.30846256551891,4.30302204425424,2.41526615406389,3.56149751620788
"10y06y",4.33284655828232,3.72718966638955,2.00164982463605,2.55516047809136,2.93412457600668,1.38823366875776,4.33784393713325,2.36701101849391,3.56757158332604
"11y06y",4.27166277530693,3.77134646288762,1.96352745120696,2.42807572953262,2.89513050733454,1.46176527072549,4.35692474948357,2.32314660943091,3.55303852238782
"12y06y",4.17574738779799,3.77631188048514,1.90632475902595,2.28207985814999,2.8668523935886,1.52698807562746,4.36009032813511,2.28005610247309,3.51907853626652
"13y06y",4.05174027499165,3.74252901560252,1.83596952863195,2.12684238279652,2.84663364128947,1.58199909965894,4.35064488761776,2.23791552448925,3.46677773479839
"14y06y",3.9089233802392,3.6732486385279,1.7599854468598,1.97413244191373,2.83059161403747,1.62462804140621,4.33396401269687,2.19687507027155,3.39858318686559
"15y06y",3.75886643435985,3.57526200877843,1.68675996345031,1.83635764757882,2.81397164369616,1.65295230595091,4.31713182835343,2.15705773237917,3.31857437904706
"16y06y",3.61246454198756,3.4595171920394,1.6220010213445,1.72021669038554,2.79316252749227,1.66721683020173,4.30633460013732,2.11857194257159,3.23247398457077
"17y06y",3.47459936177043,3.33284845625825,1.56672041234853,1.62522758183573,2.76772767487057,1.66925710030189,4.30287393527631,2.08157513837547,3.14383826923226
"18y06y",3.34820700573608,3.20129357712198,1.52016151019412,1.54801518951334,2.73835040041961,1.66165188038686,4.30642911949031,2.04623833618151,3.05574036691544
"19y06y",3.23582026897315,3.07173445332321,1.48073091681496,1.48352959332134,2.70611973122327,1.64756638249715,4.31626526962438,2.01273103213469,2.97156465064625
"20y06y",3.13965628835113,2.9517161506887,1.44617942005202,1.42540641005842,2.67244263476613,1.63062474941054,4.33123327553832,1.98122153620781,2.89493966691895
"21y06y",3.06226250422741,2.84810761788508,1.41493542312954,1.36863069774087,2.63839872095585,1.61397340768135,4.35013220982937,1.95187944614346,2.82924421181182
"22y06y",3.00750094421336,2.76506041001498,1.38813692317398,1.31359751636413,2.60375706127672,1.59885417420167,4.37293474169216,1.92487941818997,2.77685468746888
"23y06y",2.97963783457285,2.70589529282306,1.36775339409478,1.26236303255092,2.56788454198791,1.58592506575622,4.39994141301142,1.90039767553041,2.73984052383564
"24y06y",2.98302158927241,2.67376766609899,1.35592242409499,1.21732001241935,2.53006669338913,1.57572657882448,4.43145269564334,1.87861077229709,2.72020962599115
"01y07y",3.98771244494337,3.20903544630222,1.61497188468945,2.58795282255682,3.3441230054834,0.552593382114049,4.17829818809893,2.67960758456538,3.36454320173687
"02y07y",4.05024238135089,3.14355688711529,1.69400872049049,2.56001765114074,3.11832106702239,0.664804332971179,4.07619255181953,2.59763993585556,3.25968734962558
"03y07y",4.14448455840357,3.17287092079773,1.7648583080529,2.59144266525164,3.01902423122081,0.774631711616067,4.07504964687415,2.5537444905808,3.2911489037446
"04y07y",4.23546415472186,3.26135014739264,1.83482238049932,2.63675032074232,2.96874616438264,0.888698784089817,4.11269390503117,2.53558166997672,3.34644802597595
"05y07y",4.30138577189893,3.37568752247032,1.89532092668847,2.67279470811592,2.93902996048963,0.998253276726804,4.1642579469369,2.524276426657,3.40413036630193
"06y07y",4.34002664990317,3.46888818563912,1.94502054505268,2.69420943064142,2.92290381413199,1.09434184197664,4.20792489656753,2.50023518570536,3.45168901860326
"07y07y",4.36187329779829,3.54943118679695,1.97704491038077,2.69244995274515,2.92494049560856,1.18005802665953,4.24735123783615,2.48545912026733,3.49911112716755
"08y07y",4.35732020847559,3.61625979454736,1.99244679276182,2.65848407766705,2.9297327428054,1.26501337156291,4.28058554356268,2.44826190274087,3.5377814378978
"09y07y",4.32983861060939,3.67619757896608,1.99544218779337,2.58849940774022,2.94820239473303,1.34619058567775,4.31255220609226,2.39271094723265,3.55544719075195
"10y07y",4.2837554517646,3.73003427999994,1.97180572416067,2.47963074673752,2.92087117785982,1.42220248743398,4.33799230134386,2.34539048504584,3.55062224986736
