point,t1,t2,aud,cad,chf,eur,gbp,jpy,nzd,sek,usd
7y4y,7,11,4.753784069805921,3.9145817595240544,1.803971669183319,3.0753400297726605,3.888624412238243,1.3982500214587954,4.688753229971847,3.1079822672728863,3.692017851023587
7y5y,7,12,4.76323699077602,3.9525944658752996,1.8186487427440792,3.0961416763324925,3.9060184712459556,1.4423504541347245,4.72069043564894,3.119411277168659,3.7131828362120847
7y6y,7,13,4.7689512784513175,4.002173808572167,1.8284844735534722,3.1095348829071976,3.9201984793025493,1.4831524184202596,4.752705657295053,3.115570602487369,3.7331723236786982
7y7y,7,14,4.769098255467609,4.049683858238172,1.834283121463406,3.1135117223164124,3.931315459545092,1.521462994865012,4.784688722211894,3.1022449781485717,3.749441810480161
7y8y,7,15,4.762406655336704,4.084951153610557,1.8362961743290112,3.1058845463065756,3.9385442011643943,1.5579745158211167,4.816203853673373,3.0825710030037525,3.759595347011107
7y9y,7,16,4.748200787970491,4.101801709883392,1.834735423697238,3.0855767888886847,3.9411685370240748,1.5929345590541937,4.8468096088657715,3.0585599168604936,3.7619973701755023
7y10y,7,17,4.727198860969841,4.103806077010184,1.8304417532748734,3.055821381122062,3.940237475565879,1.625129363239388,4.876499411611896,3.0318226995101227,3.7575796886436703
7y11y,7,18,4.700274072974541,4.095572840057242,1.8242409305675809,3.0201302185837906,3.9368191656155753,1.6532331737664636,4.90526230301138,3.003662526264917,3.7474671980648306
7y12y,7,19,4.668161590653896,4.080702520203647,1.8168147157182661,2.9813964515251774,3.9316366321772303,1.676113261657196,4.932993610753833,2.975169295379382,3.73244172828766
7y13y,7,20,4.631511643835724,4.062175760713203,1.8087562789110685,2.9421331050824726,3.925200519700945,1.6927555956040379,4.95953101876406,2.947301737202722,3.713073977429283
7y14y,7,21,4.591090273818275,4.042041260272479,1.8005118962297568,2.904235080315336,3.91785779831693,1.7026284966246252,4.98466763089853,2.9206857472220014,3.689961225136458
7y15y,7,22,4.548278522447428,4.020041740919182,1.7921460110851446,2.868004074670275,3.9097606449707514,1.7068031689840644,5.008143041460739,2.894940864986714,3.664230741990577
7y16y,7,23,4.504532611440696,3.995424071116359,1.7836442359421685,2.8334101321645506,3.9009827130050647,1.7066227423540632,5.029675480214117,2.869502092215621,3.637042914946329
7y17y,7,24,4.461235050643565,3.9674826901560016,1.7750035743339676,2.8004680145569747,3.8915624451552033,1.7033195827136562,5.048973726799124,2.8438593383164728,3.6094606544744714
