point,t1,t2,aud,cad,chf,eur,gbp,jpy,nzd,sek,usd
9y14y,9,23,4.408800071603509,3.944265044413686,1.7848347562660638,2.8071129832977295,3.873493040604993,1.7597206998587542,5.062257835736076,2.7908526397357503,3.601564495932145
9y15y,9,24,4.362076113121341,3.9084451423759865,1.774325616994055,2.7718068618544858,3.862600718143024,1.7518664372272716,5.078598968531632,2.759776909988781,3.570575070656152
9y16y,9,25,4.317918519826482,3.8722168260482874,1.764074142259986,2.7387665260448344,3.8511796411099315,1.7423611719360137,5.092385060352072,2.731075925115973,3.540830431115496
9y17y,9,26,4.277298317638166,3.836490885095112,1.7541749397445197,2.7080067699053014,3.839153808374332,1.7322677448485413,5.103836194998576,2.705047673238584,3.513056321329741
9y18y,9,27,4.239768910090799,3.801395499552181,1.7446089294154925,2.679118863819322,3.82661322398108,1.722037316856788,5.113486688830124,2.681207159999641,3.487011235348911
9y19y,9,28,4.204628187729576,3.766893382786857,1.7353401372415287,2.651641306016419,3.8136738235042587,1.7119817655444525,5.12190353435132,2.6589367164603575,3.4622682371405658
9y20y,9,29,4.1712635567669665,3.732969694522712,1.7263437455370865,2.6251654152701347,3.8004366480571554,1.7024194411239937,5.129607394603889,2.6376774603891135,3.4384491893003397
9y21y,9,30,4.139130615300752,3.699626706700817,1.7176034373067373,2.5993227381810184,3.7869913937324555,1.693673633745015,5.137083632966073,2.6169152900567205,3.4152131275814193
10y1y,10,11,4.733945946263442,3.885085036231421,1.8388400716362427,3.143173979524425,3.918946268481474,1.5382672793366914,4.734109562931196,3.0726772060870045,3.7225007288639658
10y2y,10,12,4.739711305268612,3.9547192730170897,1.849514754560978,3.153782982540798,3.9298386756874035,1.5754073358447056,4.76305385940221,3.074545474239563,3.746201641185847
10y3y,10,13,4.738537772274067,4.0172541334401615,1.857284133601843,3.1559555758831217,3.939716604555977,1.610443767841817,4.794253568194985,3.0716267729585525,3.765583651013555
10y4y,10,14,4.729931788124314,4.067847108709172,1.8614568812060812,3.1476286265953406,3.9466596751071696,1.6440025301523573,4.827344641990254,3.0622895691350793,3.778438800135938
10y5y,10,15,4.7133995116640595,4.10165961329726,1.8613417010836777,3.1267384438350767,3.948747447922067,1.6767089363963812,4.861963074498705,3.0449021492873856,3.7825593469648657
10y6y,10,16,4.688869898738917,4.1161016769003975,1.8567218007455397,3.092795696454137,3.944985626932874,1.7085617511578093,4.897554209216184,3.0188703388460367,3.7767822740882147
10y7y,10,17,4.657661850911685,4.115963458645654,1.8489394843209142,3.050487134204529,3.9374235578285504,1.7375034774358842,4.932936924023655,2.9870100036477107,3.7633770456772035
10y8y,10,18,4.620940879307572,4.105221301283576,1.8391652442329507,3.0039298608008855,3.9277763190705675,1.7617046578455537,4.9669993491363265,2.9517619741029897,3.744235223452318
10y9y,10,19,4.579557438675169,4.086179293555768,1.828216394249882,2.956069419088667,3.9170702140537217,1.7798025529959487,4.99877178974284,2.914795134438153,3.720470974152004
10y10y,10,20,4.534204463291807,4.060305311043151,1.8167336937614842,2.909266269142254,3.9059871835958724,1.7906676698583042,5.027355743631098,2.877392527400256,3.692809755178629
10y11y,10,21,4.485709673534521,4.028799343345116,1.8051861711106034,2.865175048676272,3.8949273369830992,1.7938328487151267,5.052137831804203,2.8405517356310526,3.6619602304369567
10y12y,10,22,4.435663484713547,3.993288759859923,1.7937088174632143,2.823838466728478,3.8838349662538683,1.7908757114765534,5.073434026250079,2.804871071576419,3.629226421646417
10y13y,10,23,4.385690273650641,3.955292536956015,1.7823800563318841,2.785071471513112,3.872559402708535,1.7835743802461805,5.0916459308999835,2.7708514683108874,3.5958934399024396
10y14y,10,24,4.337279589416382,3.9161263924483145,1.7712955999643165,2.7488178779513937,3.860955745634743,1.773455264541919,5.107055137812085,2.738984698683767,3.5630955596802836
10y15y,10,25,4.291831258148861,3.876970771693945,1.760562694716625,2.715107452014639,3.8488829282999966,1.7618770597436,5.119863224468524,2.7097564622397723,3.5318665782353085
10y16y,10,26,4.250302747178628,3.8387148378283427,1.750264257515403,2.6839039032432725,3.8362490255690433,1.7499330504751867,5.130312669773158,2.683433911049809,3.502916827392956
10y17y,10,27,4.212153702155506,3.8014241970926967,1.7403655808275569,2.6547345242500016,3.823141629317675,1.7380616969764686,5.13897340001982,2.659462412454974,3.4759361183507123
10y18y,10,28,4.176594895659509,3.765003701754826,1.7308175973432587,2.6270851209896784,3.809676239628998,1.7265572605845776,5.146441919670544,2.637162763582656,3.4504337934084695
10y19y,10,29,4.142949667913082,3.7293940131100425,1.7215857397542806,2.60050819310026,3.795952769888639,1.7157245246135606,5.153259752288028,2.615930596817015,3.4259839769309735
10y20y,10,30,4.11062577381625,3.694562659967688,1.7126463164015548,2.5746062432651815,3.7820594467561293,1.705876172691155,5.159927184684112,2.5952176611466076,3.402209372744576
11y1y,11,12,4.745476664273789,4.024353509802787,1.8601894374857129,3.1643919855571814,3.940731082893325,1.61254739235273,4.7919981558732285,3.0764137423921345,3.7699025535077193
11y2y,11,13,4.740833685279377,4.083338682044532,1.866506164584647,3.1623463740624693,3.950101772593221,1.6465320120943798,4.824325570826886,3.0711015563943262,3.7871251120883582
11y3y,11,14,4.728593735411273,4.12876779953509,1.8689958177293626,3.1491135089523095,3.9558974773157334,1.679247613757581,4.858423001676606,3.058827023484437,3.797084823893262
11y4y,11,15,4.708262903014211,4.155803257563722,1.8669671084455337,3.1226295599127396,3.956197742782212,1.7113193506613011,4.893926452390584,3.037958385087482,3.7975740014900956
11y5y,11,16,4.679854689234011,4.162305005034196,1.8602981465674013,3.0827200398400803,3.9501934986231535,1.7426206455220306,4.930243138473181,3.0081089653978443,3.7876385831330643
11y6y,11,17,4.644947835019723,4.154443195714692,1.8506227197683596,3.0350393266512126,3.9405031060530624,1.7707095104524178,4.966074817539067,2.972732136574497,3.7701897651460787
11y7y,11,18,4.6047972983138745,4.136669339148171,1.8392116974610535,2.9840378438403814,3.9290377548690096,1.7936242833468192,5.000269318594204,2.9344883695338444,3.747340151250657
11y8y,11,19,4.560258875226636,4.111316075721313,1.826888434576587,2.9326813490341954,3.916835707250251,1.809994462203356,5.031854568094296,2.895059875482048,3.720217254813011
11y9y,11,20,4.512010965183847,4.079774230466679,1.814277429553178,2.8832765235442355,3.9045472852752505,1.8187121576940393,5.059938652597753,2.8556942297683956,3.68951075810248
11y10y,11,21,4.4608860462616295,4.043170774056487,1.8018207810580384,2.8373751555914573,3.8925254438332613,1.819389405652971,5.083940658691503,2.8173391885854584,3.6559061805942568
11y11y,11,22,4.408546897299921,4.0031254620079695,1.7896059761747574,2.7948079655652105,3.8806430296877226,1.8138401143983587,5.104281704733616,2.7805250593481845,3.6207469391720952
11y12y,11,23,4.356668967599575,3.9611431620163984,1.7776750550565223,2.7552295958455018,3.86869383056079,1.8040166386553047,5.121440628230717,2.7456993234962104,3.585342832488981
11y13y,11,24,4.306766792735838,3.9185141890803834,1.7660998713741691,2.718482793215007,3.856494936184994,1.7915466480192437,5.13574325895677,2.713316044268133,3.550833623589232
11y14y,11,25,4.260251637569247,3.8763911813698413,1.7549714535080814,2.684531271478225,3.8438784040013196,1.7778491869155213,5.147417057435478,2.6838335519649705,3.5182498531904054
11y15y,11,26,4.21805986723964,3.8356234912681377,1.7443592032406803,2.653285898157863,3.8307358760415475,1.7640441018844197,5.156726210229288,2.6574843580473297,3.4882779006282227
11y16y,11,27,4.17954168689876,3.7961953946465266,1.7342109251520152,2.6242070582953496,3.817153839369937,1.7505488480789546,5.16427738983786,2.6336364878529728,3.4605258301936344
11y17y,11,28,4.143809539741631,3.757940093844439,1.7244633341495539,2.596726952840575,3.803248590872969,1.737633141834453,5.170696764184625,2.6115442669647537,3.434429856028735
11y18y,11,29,4.110116541338061,3.7207445118255222,1.7150716102052832,2.570360093854472,3.7891197977445925,1.7255832604622756,5.176545873918963,2.5905557851909045,3.4095108240458067
11y19y,11,30,4.077819448950609,3.6845351664801234,1.7060045398102561,2.544681625567326,3.774854877191638,1.714697693394021,5.182338638460582,2.570088211412903,3.385351932948819
12y1y,12,13,4.736190706284971,4.142323854286294,1.872822891683568,3.1603007625677533,3.9594724622931223,1.680516631836023,4.856652985780539,3.0657893703965216,3.804347670668986
12y2y,12,14,4.720152270980025,4.180974944401248,1.8733990078511848,3.14147427064988,3.9634806745269424,1.712597724460017,4.891635424578304,3.050033664030596,3.810675959086028
12y3y,12,15,4.695858315927693,4.199619840150704,1.8692263320988094,3.1087087513645932,3.9613532960785145,1.7442433367641654,4.927902551229704,3.0251399326526025,3.8067978174842185
12y4y,12,16,4.663449195474067,4.196792878842049,1.8603253238378212,3.062302053410805,3.9525591025556084,1.775138958814356,4.964804384123172,2.991032771149271,3.792072590539398
12y5y,12,17,4.6248420691689125,4.1804611328970775,1.8487093762248878,3.0091687948700216,3.9404575106850084,1.8023419340723563,5.000890149872236,2.9519958154109673,3.7702472074737496
12y6y,12,18,4.581350737320559,4.15538864403907,1.8357154074569413,2.9539788202209136,3.9270888668649557,1.8238037651791672,5.0349811790477,2.9108341407241305,3.743579750874478
12y7y,12,19,4.533799191077043,4.123739299423961,1.8221311484467115,2.8995798295309134,3.9134220821583847,1.8382011864677301,5.066119769840164,2.869152180209178,3.7131193549994794
12y8y,12,20,4.482827752797604,4.086701820549665,1.80853842856161,2.848137090792618,3.9000243105729906,1.8444827533617036,5.0934312146883185,2.8281042906904275,3.679461783676827
12y9y,12,21,4.429264866482502,4.045261581195788,1.795335374788297,2.801039952261934,3.887169261715477,1.842371851575221,5.116378714560202,2.7885531270513835,3.6432399169372043
12y10y,12,22,4.374853920602534,4.001002657228489,1.7825476300436607,2.757849563566013,3.874634224367162,1.8339693866029232,5.135510059619656,2.7509361910437886,3.605831377738532
12y11y,12,23,4.321322813356466,3.9553967667630925,1.7701737475629582,2.7180330149626233,3.8621449894396505,1.8214229337737209,5.15138994389958,2.7156343763238535,3.56856467603273
12y12y,12,24,4.270207636774344,3.9096942456868504,1.7582590741982065,2.6813236938531593,3.849475257292634,1.8064632526581204,5.1643886842137325,2.6830579027578008,3.5325778794293563
12y13y,12,25,4.222926635515053,3.865009463798076,1.7468777624328782,2.6476189088567676,3.8364281979327037,1.790564709574199,5.174756972940266,2.653635075778266,3.4988919531659954
12y14y,12,26,4.1803872388800585,3.8221427756585213,1.7360856150803203,2.616778320486483,3.8228790755521347,1.7748652954223985,5.182778214111865,2.62756083059413,3.4681618539939723
12y15y,12,27,4.141812688407091,3.7809848536361095,1.7258123576631015,2.5881947298112284,3.8089153564683786,1.7597489451273702,5.189096005435502,2.6041180042170287,3.4399007153060284
12y16y,12,28,4.106205344458371,3.7412892553470427,1.7159804526910436,2.561247888295788,3.794655935121697,1.7454510011770612,5.194365427204088,2.582489924750543,3.413462812436298
12y17y,12,29,4.07274241645949,3.7028851590033307,1.7065352674240812,2.535417041401372,3.7802014868534908,1.7322324291746027,5.199166327921652,2.5619759053555384,3.3883113105480476
12y18y,12,30,4.040727381432655,3.665656369628864,1.6974387121616186,2.5102532722345567,3.7656395324304337,1.7203727101185382,5.204024220826547,2.54195901524739,3.363988009584435
13y1y,13,14,4.704113835675059,4.219626034516211,1.8739751240187956,3.1226477787320084,3.9674888867607434,1.7446788170839893,4.926617863376059,3.0342779576646652,3.817004247503065
13y2y,13,15,4.675692120749045,4.228267833082911,1.8674280523064277,3.0829127457630165,3.962293712971209,1.77610668922823,4.963527333954277,3.0048152137806428,3.8080228908918365
13y3y,13,16,4.6392020252037645,4.214949220360639,1.8561594678892335,3.0296358170251545,3.950254649309768,1.8066797344738013,5.0008548502373795,2.9661139047335228,3.787980897162869
13y4y,13,17,4.597004909889899,4.189995452549774,1.8426809973602136,2.971385802945586,3.9357037727829787,1.8327982596314352,5.0369494408951585,2.923547426664581,3.761722091674941
13y5y,13,18,4.550382743527674,4.158001601989627,1.8282939106116163,2.912714431751546,3.920612147779324,1.8524611918477947,5.070646817701132,2.8798430947896536,3.7314261669155773
13y6y,13,19,4.5000672718757215,4.1206418736135735,1.8136825245739014,2.8561263406914383,3.905747018802593,1.864481945573016,5.101030900516766,2.8363793151779544,3.6979146357212285
13y7y,13,20,4.446633045156551,4.0787558157301484,1.7993549338299015,2.803542280539027,3.8915317174701154,1.8679064850082285,5.127256675960861,2.7941492793038427,3.6616209426779447
